Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1999-03-01,0,0,0,0,0,0,0,0,0,0,0,4200,5800,5490,5910,15830,39180,41820,40390,39270,21060,5990,5350,28180,39370,41640,46770,40320,46870,43350,41890,34760,34150,42510,41570,47990,42000,39650,38620,17280,27570,44700,32380,28340,44900,7720,6760,5650,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1999-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1999-03-01,18930,20230,20130,19570,20140,20820,20850,20680,16000,24280,24890,24910,30940,36330,35810,32790,30080,30180,29960,30020,24000,19790,20350,22180,27940,28640,28390,28500,28050,28340,28090,28060,28010,28230,28460,36790,35620,32450,11470,7910,5350,5220,5230,5210,4880,5070,5160,4600,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1999-03-01,4140,4250,4270,4060,4230,4390,4420,4380,4370,4160,4240,3860,7570,17050,16370,10460,12820,14170,14150,13960,7990,9000,10510,17590,16110,15900,16560,16720,16380,16480,16220,13270,15550,14040,11420,16000,15250,8530,6500,5090,8880,7550,4580,4480,1460,0,0,0,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1999-03-01,78230,78350,78240,78120,78460,78420,78360,78390,78340,78320,78480,78550,78420,78350,73530,72180,72010,72120,71880,71990,71980,70660,70580,69900,67660,68330,70000,69870,69820,69600,69010,68730,70170,70170,70040,69970,69930,70180,70170,70090,70110,70070,70170,69810,69190,68380,65560,65280,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1999-03-01,27140,27570,27120,26220,27230,27380,29680,29950,30050,29730,29750,31080,31980,33660,34500,33500,37610,37200,39460,39750,37760,37060,37900,40100,39410,39530,39320,39200,39390,40370,40070,40180,39910,39290,39480,39360,40350,39780,39940,40030,39580,39910,37160,37480,37040,37480,36930,37350,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1999-03-02,5560,5730,5360,5560,5360,5550,5830,5780,5840,5970,5880,6060,10310,13200,13340,13460,13240,13400,14570,14760,4220,13790,14890,14890,5140,13580,14740,14740,3890,13480,14270,14400,4800,13130,13760,13980,13560,14020,14240,14190,14320,14360,10110,8230,7330,6060,13550,12850,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2285,2282,2287,2285,2287,2281,2272,2253,2247,4119,4274,4589,4691,870,12,0,0,0,0,2148,2581,2587,2587,2654,2703,2721,868,9,0,0,0,0,0,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1999-03-02,29330,29820,28390,28960,28150,28890,29920,29580,29910,30200,29990,30650,32860,37100,36820,36370,40590,44440,43360,41010,38850,41620,41870,41770,41950,41800,43580,43440,43300,43080,41930,42680,41890,40640,39590,37270,33950,37370,38720,43820,52160,63120,54970,38470,42960,43110,52110,42270,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1999-03-02,11120,12700,12560,13160,12760,13110,13520,13470,10120,9780,9560,9770,13020,14090,13950,19450,21590,17420,11420,7210,5930,7850,8840,12690,16240,16790,18060,17840,17700,14730,13080,13640,15120,14830,14110,15120,12750,14980,2060,560,12590,20290,20300,11030,18500,20460,20490,17130,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1999-03-02,59040,57360,59130,57800,58310,56920,59680,44650,79490,87540,85530,88310,87640,82460,88370,87750,87390,88290,88380,88340,88040,88020,88030,87610,87900,88460,88090,87610,88670,88320,87860,87910,87380,87790,87710,88820,87840,87450,77350,81010,84450,73300,79440,73380,73290,72370,66820,68540,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1999-03-02,234490,192200,167000,123840,109100,74670,53160,54220,55390,60780,56360,91930,111400,160760,214440,228220,226010,228560,214800,216980,223150,227700,227850,225360,204700,212670,214670,214420,220000,222490,229420,235610,232870,232540,211920,219130,219590,197600,200110,213690,227670,234990,233540,219710,216790,200790,182090,160490,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1999-03-02,2510,2430,2490,2400,2470,2490,2510,2550,2550,2480,2540,2500,2480,2520,2540,2480,2470,2530,2530,2530,2490,2510,2490,2460,2490,2510,2490,2440,2530,2480,2440,2440,2380,2440,2410,2510,2420,2390,2460,2540,2420,2460,2420,2490,2470,2470,2420,2630,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1999-03-02,8490,8490,8490,8480,8480,8490,8480,8490,8480,8480,8490,8490,8490,8480,8500,8480,8480,8480,10070,9280,8650,8630,8610,8540,8530,8540,8800,8820,8790,8770,8740,8720,8670,8670,8760,8770,8770,8750,8790,8800,8770,8760,8750,8780,8760,8760,8740,8800,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1999-03-02,61620,48820,49250,48870,49110,49220,49300,49450,5260,0,39130,49140,71730,82920,95150,109600,109080,109520,109610,109550,109340,109310,109300,108780,55910,54780,54670,54530,57230,57260,56980,92380,110770,111200,111130,111970,111210,130360,128560,124740,123010,105720,89830,81510,68840,58250,70520,86480,,
EDG,EDG0331,BOPE,edgecumbe,Gas,Cogen,1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,56,42,54,37,31,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1999-03-02,11760,10745,11463,11262,16228,19046,16601,20467,23098,23137,23644,22816,22964,22744,23089,23472,25998,30667,29892,29356,29404,29634,30562,31519,31997,29682,31088,30830,31117,31394,31251,31461,31002,30370,30591,30476,30198,30629,31117,31528,31901,31433,31576,31739,28897,24916,24907,25170,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1999-03-02,103830,98020,105120,110250,103650,100690,109750,95610,100940,94710,104990,111730,122300,165430,232270,244340,244620,245360,245390,245600,245530,245520,245340,240390,244240,245440,245270,244710,243030,241950,241640,241870,243130,242230,242160,242320,242290,226690,237560,241070,245480,245340,245190,240770,183830,119270,81580,94980,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1999-03-02,236,240,240,240,240,244,240,244,244,244,244,240,236,236,236,3803,4454,4458,4454,4458,4470,4462,4462,4458,4466,4470,5324,4486,224,236,236,240,240,567,232,232,232,236,240,236,240,4561,4801,4953,503,236,236,240,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,1999-03-02,15160,15447,15423,15383,15488,15470,15559,15798,15767,15846,15751,15566,14905,13987,13979,14018,13932,14306,15087,15949,16356,16643,16827,15837,15089,15136,15080,14633,13980,14019,14896,15168,14395,13819,13716,13804,14847,16165,16531,16389,16411,16627,16396,15766,15407,15343,15631,15989,,
KAW,KAW0111,BOPE,kawerau_geo,Geo,Geo,1999-03-02,1583,1627,1624,1609,1605,1628,1634,1589,1620,1670,1676,1647,1667,1674,1699,1694,1667,1630,1597,1569,1551,1525,1522,1519,1509,1508,1484,1452,1470,1458,1440,1431,1407,1483,1686,1711,1714,1741,1784,1808,1840,1841,1857,1884,1897,1934,1975,2015,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1999-03-02,14927,14815,14239,13990,14271,13980,11913,6645,4892,5126,5049,5316,5236,5283,5181,5009,4403,4353,4318,5308,269,0,274,1945,0,0,0,194,4652,4490,4992,4598,4234,4735,5341,3909,3528,5201,5595,5453,4687,1855,1282,4386,3545,3939,5577,1162,,
KPA,KPA1101,KAPE,kapuni,Gas,Cogen,1999-03-02,8268,8368,8374,8524,8570,8528,8504,8500,8354,8178,8108,8114,8140,7858,7892,7784,7710,7704,7646,7722,7698,7628,7652,7664,7676,7644,7574,7458,7394,7398,7394,7464,7490,7486,8136,8140,7988,8006,8080,8186,8124,8190,8008,8228,8114,8292,8352,8284,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1999-03-02,20970,21430,20310,20800,20260,20800,21440,21310,21490,21800,21610,22100,21870,21920,21630,21360,20310,21310,20390,20700,20880,21890,22300,22210,22400,22140,24250,22860,20600,20250,20640,20950,20490,20300,20900,19910,19410,19950,20600,20230,21230,20700,19980,21010,20210,20420,21220,20620,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1999-03-02,60370,72600,57060,57010,50230,79810,50710,50340,50440,50460,50530,50570,62940,81480,115590,102070,152880,108010,112220,111950,102440,84380,84110,100790,139570,132930,135320,131420,126340,136320,129400,106890,97070,101730,105320,100380,90860,78780,82960,78410,75160,93890,93030,71070,67370,63850,64830,64250,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1999-03-02,10070,11020,9980,9840,9920,10160,10030,9760,10050,10160,9760,9890,9140,9450,9600,9480,9870,9910,9810,10060,9940,10050,9760,9800,10340,9770,9990,9810,9990,9780,9370,10500,10520,9990,10170,11040,10250,10370,9970,9750,10420,10550,10160,9700,10170,10050,11860,11220,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1999-03-02,9870,9960,9770,9870,9740,9850,10000,9960,10010,10030,9990,10100,10060,10080,10040,10000,9750,9720,9640,9990,10020,9990,10020,10010,9610,9530,9790,9620,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1999-03-02,9960,8670,7360,6750,6120,6210,4280,6010,5010,9070,9080,11500,67720,49150,55730,56660,34990,31830,31050,47440,73490,41050,44430,35320,68580,46900,44820,44730,44430,50120,60660,64910,83360,54860,44850,40150,33080,31120,49020,67270,77490,58400,39340,52640,73280,63900,75490,31840,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1999-03-02,28250,28030,28110,28110,28230,28020,28110,28010,28160,28200,28170,28030,28770,28800,35390,55900,56020,56060,53400,31780,46370,36580,29870,29700,36420,32230,37580,56700,56800,49060,46760,45240,55820,56770,56730,56740,35920,28300,41050,32830,46770,52620,56280,55200,30470,28240,28280,28110,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1999-03-02,155490,159970,160090,160020,160130,159980,160130,160060,160180,160050,159940,159950,159770,159930,163550,169520,169640,169700,169820,164140,168350,169830,160930,160160,168750,169870,163570,157710,164600,164900,168330,169530,169540,169890,169410,169330,160860,159880,166770,154680,159270,169650,169920,168940,158220,158400,158140,158120,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1999-03-02,116630,114790,115930,113890,112480,110360,110590,111400,114180,114570,115520,115340,114420,115350,114940,111480,111180,112610,112570,112550,112040,111820,111960,111920,114320,115460,114570,114040,115950,115130,114820,114670,113500,114410,114410,116560,114590,113970,115160,122880,121540,121510,121400,122060,122200,121910,121010,118000,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1999-03-02,98410,96740,97720,96070,96830,97640,97880,98500,98410,96770,97980,97480,97150,97800,97870,96750,96470,99520,99810,99760,98440,97830,97840,97400,97810,98380,98020,97350,98610,97980,97280,97390,96600,97370,97360,98970,97320,96870,97670,99490,97270,97660,96670,97870,97800,97040,96140,99800,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1999-03-02,93700,92000,93010,91280,93290,97770,98020,98640,98560,96920,98390,100160,99830,100360,100460,99540,99300,99010,98700,98020,97440,97400,97480,96910,97460,98280,97600,97040,98720,98040,97440,97520,96740,97560,98250,100680,98940,98540,99480,101280,98750,99300,98480,99560,99530,98690,97790,100040,,
